total_molecules,total_atoms,total_molecular_mass,iter
7,286,5425.846,1829550
7,286,5425.846,1829575
8,286,5425.846,1829600
8,286,5425.846,1829625
8,286,5425.846,1829650
8,286,5425.846,1829675
8,286,5425.846,1829700
8,286,5425.846,1829725
8,286,5425.846,1829750
8,286,5425.846,1829775
8,286,5425.846,1829800
8,286,5425.846,1829825
8,286,5425.846,1829850
8,286,5425.846,1829875
8,286,5425.846,1829900
8,286,5425.846,1829925
8,286,5425.846,1829950
8,286,5425.846,1829975
8,286,5425.846,1830000
9,286,5425.846,1830025
9,286,5425.846,1830050
9,286,5425.846,1830075
8,286,5425.846,1830100
8,286,5425.846,1830125
8,286,5425.846,1830150
8,286,5425.846,1830175
8,286,5425.846,1830200
8,286,5425.846,1830225
8,286,5425.846,1830250
9,286,5425.846,1830275
8,286,5425.846,1830300
9,286,5425.846,1830325
9,286,5425.846,1830350
8,286,5425.846,1830375
8,286,5425.846,1830400
8,286,5425.846,1830425
9,286,5425.846,1830450
9,286,5425.846,1830475
8,286,5425.846,1830500
9,286,5425.846,1830525
9,286,5425.846,1830550
8,286,5425.846,1830575
8,286,5425.846,1830600
8,286,5425.846,1830625
9,286,5425.846,1830650
9,286,5425.846,1830675
8,286,5425.846,1830700
8,286,5425.846,1830725
8,286,5425.846,1830750
8,286,5425.846,1830775
8,286,5425.846,1830800
9,286,5425.846,1830825
9,286,5425.846,1830850
9,286,5425.846,1830875
9,286,5425.846,1830900
9,286,5425.846,1830925
9,286,5425.846,1830950
9,286,5425.846,1830975
9,286,5425.846,1831000
9,286,5425.846,1831025
9,286,5425.846,1831050
9,286,5425.846,1831075
8,286,5425.846,1831100
8,286,5425.846,1831125
8,286,5425.846,1831150
8,286,5425.846,1831175
8,286,5425.846,1831200
8,286,5425.846,1831225
8,286,5425.846,1831250
9,286,5425.846,1831275
8,286,5425.846,1831300
9,286,5425.846,1831325
8,286,5425.846,1831350
8,286,5425.846,1831375
8,286,5425.846,1831400
8,286,5425.846,1831425
8,286,5425.846,1831450
8,286,5425.846,1831475
8,286,5425.846,1831500
8,286,5425.846,1831525
8,286,5425.846,1831550
8,286,5425.846,1831575
8,286,5425.846,1831600
8,286,5425.846,1831625
8,286,5425.846,1831650
8,286,5425.846,1831675
8,286,5425.846,1831700
8,286,5425.846,1831725
8,286,5425.846,1831750
8,286,5425.846,1831775
8,286,5425.846,1831800
8,286,5425.846,1831825
8,286,5425.846,1831850
8,286,5425.846,1831875
8,286,5425.846,1831900
8,286,5425.846,1831925
8,286,5425.846,1831950
8,286,5425.846,1831975
8,286,5425.846,1832000
8,286,5425.846,1832025
8,286,5425.846,1832050
8,286,5425.846,1832075
8,286,5425.846,1832100
8,286,5425.846,1832125
8,286,5425.846,1832150
8,286,5425.846,1832175
8,286,5425.846,1832200
9,286,5425.846,1832225
8,286,5425.846,1832250
8,286,5425.846,1832275
8,286,5425.846,1832300
9,286,5425.846,1832325
8,286,5425.846,1832350
9,286,5425.846,1832375
9,286,5425.846,1832400
9,286,5425.846,1832425
8,286,5425.846,1832450
8,286,5425.846,1832475
8,286,5425.846,1832500
8,286,5425.846,1832525
8,286,5425.846,1832550
8,286,5425.846,1832575
8,286,5425.846,1832600
8,286,5425.846,1832625
8,286,5425.846,1832650
8,286,5425.846,1832675
8,286,5425.846,1832700
8,286,5425.846,1832725
8,286,5425.846,1832750
8,286,5425.846,1832775
8,286,5425.846,1832800
8,286,5425.846,1832825
8,286,5425.846,1832850
9,286,5425.846,1832875
9,286,5425.846,1832900
9,286,5425.846,1832925
8,286,5425.846,1832950
8,286,5425.846,1832975
8,286,5425.846,1833000
8,286,5425.846,1833025
8,286,5425.846,1833050
7,286,5425.846,1833075
7,286,5425.846,1833100
8,286,5425.846,1833125
9,286,5425.846,1833150
8,286,5425.846,1833175
8,286,5425.846,1833200
8,286,5425.846,1833225
8,286,5425.846,1833250
8,286,5425.846,1833275
9,286,5425.846,1833300
9,286,5425.846,1833325
9,286,5425.846,1833350
9,286,5425.846,1833375
8,286,5425.846,1833400
9,286,5425.846,1833425
8,286,5425.846,1833450
8,286,5425.846,1833475
8,286,5425.846,1833500
8,286,5425.846,1833525
6,286,5425.846,1833550
7,286,5425.846,1833575
7,286,5425.846,1833600
8,286,5425.846,1833625
8,286,5425.846,1833650
8,286,5425.846,1833675
8,286,5425.846,1833700
8,286,5425.846,1833725
8,286,5425.846,1833750
8,286,5425.846,1833775
8,286,5425.846,1833800
8,286,5425.846,1833825
8,286,5425.846,1833850
8,286,5425.846,1833875
8,286,5425.846,1833900
8,286,5425.846,1833925
8,286,5425.846,1833950
8,286,5425.846,1833975
7,286,5425.846,1834000
7,286,5425.846,1834025
8,286,5425.846,1834050
7,286,5425.846,1834075
7,286,5425.846,1834100
7,286,5425.846,1834125
7,286,5425.846,1834150
7,286,5425.846,1834175
7,286,5425.846,1834200
8,286,5425.846,1834225
8,286,5425.846,1834250
8,286,5425.846,1834275
8,286,5425.846,1834300
8,286,5425.846,1834325
8,286,5425.846,1834350
8,286,5425.846,1834375
8,286,5425.846,1834400
8,286,5425.846,1834425
8,286,5425.846,1834450
8,286,5425.846,1834475
8,286,5425.846,1834500
8,286,5425.846,1834525
8,286,5425.846,1834550
8,286,5425.846,1834575
8,286,5425.846,1834600
8,286,5425.846,1834625
8,286,5425.846,1834650
8,286,5425.846,1834675
8,286,5425.846,1834700
8,286,5425.846,1834725
8,286,5425.846,1834750
8,286,5425.846,1834775
8,286,5425.846,1834800
8,286,5425.846,1834825
8,286,5425.846,1834850
7,286,5425.846,1834875
8,286,5425.846,1834900
8,286,5425.846,1834925
8,286,5425.846,1834950
7,286,5425.846,1834975
6,286,5425.846,1835000
7,286,5425.846,1835025
8,286,5425.846,1835050
8,286,5425.846,1835075
8,286,5425.846,1835100
8,286,5425.846,1835125
8,286,5425.846,1835150
7,286,5425.846,1835175
8,286,5425.846,1835200
8,286,5425.846,1835225
8,286,5425.846,1835250
8,286,5425.846,1835275
8,286,5425.846,1835300
8,286,5425.846,1835325
8,286,5425.846,1835350
7,286,5425.846,1835375
7,286,5425.846,1835400
7,286,5425.846,1835425
7,286,5425.846,1835450
7,286,5425.846,1835475
7,286,5425.846,1835500
7,286,5425.846,1835525
7,286,5425.846,1835550
7,286,5425.846,1835575
7,286,5425.846,1835600
7,286,5425.846,1835625
7,286,5425.846,1835650
7,286,5425.846,1835675
7,286,5425.846,1835700
7,286,5425.846,1835725
7,286,5425.846,1835750
8,286,5425.846,1835775
7,286,5425.846,1835800
7,286,5425.846,1835825
8,286,5425.846,1835850
8,286,5425.846,1835875
8,286,5425.846,1835900
8,286,5425.846,1835925
8,286,5425.846,1835950
8,286,5425.846,1835975
8,286,5425.846,1836000
8,286,5425.846,1836025
8,286,5425.846,1836050
7,286,5425.846,1836075
7,286,5425.846,1836100
8,286,5425.846,1836125
8,286,5425.846,1836150
7,286,5425.846,1836175
7,286,5425.846,1836200
7,286,5425.846,1836225
7,286,5425.846,1836250
7,286,5425.846,1836275
7,286,5425.846,1836300
7,286,5425.846,1836325
7,286,5425.846,1836350
7,286,5425.846,1836375
7,286,5425.846,1836400
7,286,5425.846,1836425
7,286,5425.846,1836450
7,286,5425.846,1836475
7,286,5425.846,1836500
7,286,5425.846,1836525
7,286,5425.846,1836550
7,286,5425.846,1836575
7,286,5425.846,1836600
7,286,5425.846,1836625
7,286,5425.846,1836650
7,286,5425.846,1836675
7,286,5425.846,1836700
7,286,5425.846,1836725
7,286,5425.846,1836750
8,286,5425.846,1836775
8,286,5425.846,1836800
8,286,5425.846,1836825
8,286,5425.846,1836850
8,286,5425.846,1836875
8,286,5425.846,1836900
8,286,5425.846,1836925
7,286,5425.846,1836950
8,286,5425.846,1836975
8,286,5425.846,1837000
8,286,5425.846,1837025
8,286,5425.846,1837050
8,286,5425.846,1837075
8,286,5425.846,1837100
8,286,5425.846,1837125
8,286,5425.846,1837150
8,286,5425.846,1837175
8,286,5425.846,1837200
8,286,5425.846,1837225
8,286,5425.846,1837250
8,286,5425.846,1837275
8,286,5425.846,1837300
8,286,5425.846,1837325
8,286,5425.846,1837350
8,286,5425.846,1837375
7,286,5425.846,1837400
8,286,5425.846,1837425
8,286,5425.846,1837450
8,286,5425.846,1837475
8,286,5425.846,1837500
8,286,5425.846,1837525
8,286,5425.846,1837550
8,286,5425.846,1837575
8,286,5425.846,1837600
8,286,5425.846,1837625
8,286,5425.846,1837650
8,286,5425.846,1837675
8,286,5425.846,1837700
8,286,5425.846,1837725
8,286,5425.846,1837750
7,286,5425.846,1837775
8,286,5425.846,1837800
7,286,5425.846,1837825
7,286,5425.846,1837850
7,286,5425.846,1837875
7,286,5425.846,1837900
7,286,5425.846,1837925
7,286,5425.846,1837950
7,286,5425.846,1837975
7,286,5425.846,1838000
7,286,5425.846,1838025
7,286,5425.846,1838050
7,286,5425.846,1838075
8,286,5425.846,1838100
7,286,5425.846,1838125
7,286,5425.846,1838150
7,286,5425.846,1838175
7,286,5425.846,1838200
8,286,5425.846,1838225
7,286,5425.846,1838250
7,286,5425.846,1838275
7,286,5425.846,1838300
7,286,5425.846,1838325
7,286,5425.846,1838350
8,286,5425.846,1838375
8,286,5425.846,1838400
7,286,5425.846,1838425
7,286,5425.846,1838450
7,286,5425.846,1838475
8,286,5425.846,1838500
8,286,5425.846,1838525
8,286,5425.846,1838550
8,286,5425.846,1838575
8,286,5425.846,1838600
8,286,5425.846,1838625
7,286,5425.846,1838650
7,286,5425.846,1838675
8,286,5425.846,1838700
8,286,5425.846,1838725
8,286,5425.846,1838750
8,286,5425.846,1838775
8,286,5425.846,1838800
7,286,5425.846,1838825
8,286,5425.846,1838850
8,286,5425.846,1838875
8,286,5425.846,1838900
7,286,5425.846,1838925
7,286,5425.846,1838950
7,286,5425.846,1838975
7,286,5425.846,1839000
7,286,5425.846,1839025
7,286,5425.846,1839050
7,286,5425.846,1839075
8,286,5425.846,1839100
7,286,5425.846,1839125
8,286,5425.846,1839150
7,286,5425.846,1839175
7,286,5425.846,1839200
7,286,5425.846,1839225
7,286,5425.846,1839250
7,286,5425.846,1839275
8,286,5425.846,1839300
8,286,5425.846,1839325
7,286,5425.846,1839350
8,286,5425.846,1839375
8,286,5425.846,1839400
8,286,5425.846,1839425
7,286,5425.846,1839450
8,286,5425.846,1839475
7,286,5425.846,1839500
7,286,5425.846,1839525
8,286,5425.846,1839550
8,286,5425.846,1839575
8,286,5425.846,1839600
8,286,5425.846,1839625
8,286,5425.846,1839650
8,286,5425.846,1839675
8,286,5425.846,1839700
8,286,5425.846,1839725
8,286,5425.846,1839750
8,286,5425.846,1839775
8,286,5425.846,1839800
8,286,5425.846,1839825
8,286,5425.846,1839850
7,286,5425.846,1839875
7,286,5425.846,1839900
8,286,5425.846,1839925
8,286,5425.846,1839950
8,286,5425.846,1839975
8,286,5425.846,1840000
8,286,5425.846,1840025
7,286,5425.846,1840050
7,286,5425.846,1840075
8,286,5425.846,1840100
8,286,5425.846,1840125
8,286,5425.846,1840150
8,286,5425.846,1840175
8,286,5425.846,1840200
8,286,5425.846,1840225
8,286,5425.846,1840250
8,286,5425.846,1840275
8,286,5425.846,1840300
8,286,5425.846,1840325
8,286,5425.846,1840350
8,286,5425.846,1840375
8,286,5425.846,1840400
7,286,5425.846,1840425
8,286,5425.846,1840450
8,286,5425.846,1840475
8,286,5425.846,1840500
8,286,5425.846,1840525
8,286,5425.846,1840550
8,286,5425.846,1840575
8,286,5425.846,1840600
8,286,5425.846,1840625
7,286,5425.846,1840650
8,286,5425.846,1840675
7,286,5425.846,1840700
7,286,5425.846,1840725
7,286,5425.846,1840750
7,286,5425.846,1840775
7,286,5425.846,1840800
7,286,5425.846,1840825
7,286,5425.846,1840850
7,286,5425.846,1840875
7,286,5425.846,1840900
7,286,5425.846,1840925
7,286,5425.846,1840950
7,286,5425.846,1840975
8,286,5425.846,1841000
7,286,5425.846,1841025
8,286,5425.846,1841050
7,286,5425.846,1841075
7,286,5425.846,1841100
7,286,5425.846,1841125
7,286,5425.846,1841150
7,286,5425.846,1841175
7,286,5425.846,1841200
7,286,5425.846,1841225
7,286,5425.846,1841250
7,286,5425.846,1841275
7,286,5425.846,1841300
7,286,5425.846,1841325
7,286,5425.846,1841350
7,286,5425.846,1841375
7,286,5425.846,1841400
7,286,5425.846,1841425
7,286,5425.846,1841450
7,286,5425.846,1841475
7,286,5425.846,1841500
7,286,5425.846,1841525
8,286,5425.846,1841550
8,286,5425.846,1841575
8,286,5425.846,1841600
8,286,5425.846,1841625
7,286,5425.846,1841650
7,286,5425.846,1841675
7,286,5425.846,1841700
7,286,5425.846,1841725
7,286,5425.846,1841750
8,286,5425.846,1841775
7,286,5425.846,1841800
7,286,5425.846,1841825
7,286,5425.846,1841850
7,286,5425.846,1841875
7,286,5425.846,1841900
7,286,5425.846,1841925
8,286,5425.846,1841950
7,286,5425.846,1841975
8,286,5425.846,1842000
8,286,5425.846,1842025
8,286,5425.846,1842050
8,286,5425.846,1842075
8,286,5425.846,1842100
7,286,5425.846,1842125
8,286,5425.846,1842150
8,286,5425.846,1842175
8,286,5425.846,1842200
8,286,5425.846,1842225
8,286,5425.846,1842250
8,286,5425.846,1842275
8,286,5425.846,1842300
7,286,5425.846,1842325
7,286,5425.846,1842350
7,286,5425.846,1842375
7,286,5425.846,1842400
7,286,5425.846,1842425
7,286,5425.846,1842450
7,286,5425.846,1842475
7,286,5425.846,1842500
8,286,5425.846,1842525
8,286,5425.846,1842550
8,286,5425.846,1842575
8,286,5425.846,1842600
8,286,5425.846,1842625
8,286,5425.846,1842650
8,286,5425.846,1842675
8,286,5425.846,1842700
8,286,5425.846,1842725
8,286,5425.846,1842750
8,286,5425.846,1842775
8,286,5425.846,1842800
7,286,5425.846,1842825
8,286,5425.846,1842850
8,286,5425.846,1842875
8,286,5425.846,1842900
8,286,5425.846,1842925
8,286,5425.846,1842950
7,286,5425.846,1842975
7,286,5425.846,1843000
7,286,5425.846,1843025
7,286,5425.846,1843050
7,286,5425.846,1843075
7,286,5425.846,1843100
7,286,5425.846,1843125
7,286,5425.846,1843150
7,286,5425.846,1843175
7,286,5425.846,1843200
7,286,5425.846,1843225
8,286,5425.846,1843250
8,286,5425.846,1843275
8,286,5425.846,1843300
8,286,5425.846,1843325
8,286,5425.846,1843350
8,286,5425.846,1843375
8,286,5425.846,1843400
8,286,5425.846,1843425
8,286,5425.846,1843450
8,286,5425.846,1843475
8,286,5425.846,1843500
8,286,5425.846,1843525
7,286,5425.846,1843550
8,286,5425.846,1843575
8,286,5425.846,1843600
8,286,5425.846,1843625
8,286,5425.846,1843650
8,286,5425.846,1843675
7,286,5425.846,1843700
8,286,5425.846,1843725
8,286,5425.846,1843750
7,286,5425.846,1843775
7,286,5425.846,1843800
7,286,5425.846,1843825
7,286,5425.846,1843850
7,286,5425.846,1843875
7,286,5425.846,1843900
7,286,5425.846,1843925
7,286,5425.846,1843950
7,286,5425.846,1843975
8,286,5425.846,1844000
8,286,5425.846,1844025
8,286,5425.846,1844050
8,286,5425.846,1844075
8,286,5425.846,1844100
8,286,5425.846,1844125
8,286,5425.846,1844150
8,286,5425.846,1844175
8,286,5425.846,1844200
8,286,5425.846,1844225
8,286,5425.846,1844250
8,286,5425.846,1844275
7,286,5425.846,1844300
7,286,5425.846,1844325
7,286,5425.846,1844350
7,286,5425.846,1844375
7,286,5425.846,1844400
7,286,5425.846,1844425
7,286,5425.846,1844450
7,286,5425.846,1844475
7,286,5425.846,1844500
7,286,5425.846,1844525
7,286,5425.846,1844550
7,286,5425.846,1844575
7,286,5425.846,1844600
7,286,5425.846,1844625
7,286,5425.846,1844650
7,286,5425.846,1844675
7,286,5425.846,1844700
7,286,5425.846,1844725
7,286,5425.846,1844750
7,286,5425.846,1844775
7,286,5425.846,1844800
7,286,5425.846,1844825
7,286,5425.846,1844850
7,286,5425.846,1844875
7,286,5425.846,1844900
7,286,5425.846,1844925
7,286,5425.846,1844950
7,286,5425.846,1844975
7,286,5425.846,1845000
7,286,5425.846,1845025
8,286,5425.846,1845050
8,286,5425.846,1845075
8,286,5425.846,1845100
8,286,5425.846,1845125
7,286,5425.846,1845150
8,286,5425.846,1845175
7,286,5425.846,1845200
7,286,5425.846,1845225
7,286,5425.846,1845250
7,286,5425.846,1845275
7,286,5425.846,1845300
7,286,5425.846,1845325
7,286,5425.846,1845350
7,286,5425.846,1845375
7,286,5425.846,1845400
7,286,5425.846,1845425
7,286,5425.846,1845450
7,286,5425.846,1845475
7,286,5425.846,1845500
7,286,5425.846,1845525
7,286,5425.846,1845550
7,286,5425.846,1845575
7,286,5425.846,1845600
7,286,5425.846,1845625
8,286,5425.846,1845650
8,286,5425.846,1845675
8,286,5425.846,1845700
8,286,5425.846,1845725
8,286,5425.846,1845750
8,286,5425.846,1845775
8,286,5425.846,1845800
8,286,5425.846,1845825
8,286,5425.846,1845850
8,286,5425.846,1845875
7,286,5425.846,1845900
8,286,5425.846,1845925
8,286,5425.846,1845950
8,286,5425.846,1845975
8,286,5425.846,1846000
7,286,5425.846,1846025
7,286,5425.846,1846050
7,286,5425.846,1846075
7,286,5425.846,1846100
7,286,5425.846,1846125
7,286,5425.846,1846150
7,286,5425.846,1846175
7,286,5425.846,1846200
7,286,5425.846,1846225
8,286,5425.846,1846250
8,286,5425.846,1846275
8,286,5425.846,1846300
8,286,5425.846,1846325
7,286,5425.846,1846350
8,286,5425.846,1846375
8,286,5425.846,1846400
8,286,5425.846,1846425
8,286,5425.846,1846450
8,286,5425.846,1846475
7,286,5425.846,1846500
7,286,5425.846,1846525
7,286,5425.846,1846550
8,286,5425.846,1846575
8,286,5425.846,1846600
8,286,5425.846,1846625
8,286,5425.846,1846650
8,286,5425.846,1846675
8,286,5425.846,1846700
8,286,5425.846,1846725
8,286,5425.846,1846750
7,286,5425.846,1846775
8,286,5425.846,1846800
8,286,5425.846,1846825
7,286,5425.846,1846850
8,286,5425.846,1846875
7,286,5425.846,1846900
7,286,5425.846,1846925
7,286,5425.846,1846950
8,286,5425.846,1846975
8,286,5425.846,1847000
7,286,5425.846,1847025
7,286,5425.846,1847050
8,286,5425.846,1847075
8,286,5425.846,1847100
8,286,5425.846,1847125
8,286,5425.846,1847150
8,286,5425.846,1847175
8,286,5425.846,1847200
8,286,5425.846,1847225
7,286,5425.846,1847250
8,286,5425.846,1847275
8,286,5425.846,1847300
7,286,5425.846,1847325
8,286,5425.846,1847350
7,286,5425.846,1847375
7,286,5425.846,1847400
7,286,5425.846,1847425
7,286,5425.846,1847450
7,286,5425.846,1847475
7,286,5425.846,1847500
8,286,5425.846,1847525
7,286,5425.846,1847550
8,286,5425.846,1847575
8,286,5425.846,1847600
8,286,5425.846,1847625
8,286,5425.846,1847650
8,286,5425.846,1847675
8,286,5425.846,1847700
8,286,5425.846,1847725
8,286,5425.846,1847750
8,286,5425.846,1847775
8,286,5425.846,1847800
8,286,5425.846,1847825
8,286,5425.846,1847850
7,286,5425.846,1847875
7,286,5425.846,1847900
7,286,5425.846,1847925
7,286,5425.846,1847950
7,286,5425.846,1847975
7,286,5425.846,1848000
7,286,5425.846,1848025
7,286,5425.846,1848050
7,286,5425.846,1848075
7,286,5425.846,1848100
7,286,5425.846,1848125
7,286,5425.846,1848150
8,286,5425.846,1848175
7,286,5425.846,1848200
7,286,5425.846,1848225
8,286,5425.846,1848250
7,286,5425.846,1848275
8,286,5425.846,1848300
8,286,5425.846,1848325
8,286,5425.846,1848350
8,286,5425.846,1848375
8,286,5425.846,1848400
8,286,5425.846,1848425
7,286,5425.846,1848450
7,286,5425.846,1848475
7,286,5425.846,1848500
7,286,5425.846,1848525
7,286,5425.846,1848550
7,286,5425.846,1848575
7,286,5425.846,1848600
7,286,5425.846,1848625
7,286,5425.846,1848650
7,286,5425.846,1848675
7,286,5425.846,1848700
7,286,5425.846,1848725
7,286,5425.846,1848750
8,286,5425.846,1848775
8,286,5425.846,1848800
8,286,5425.846,1848825
8,286,5425.846,1848850
8,286,5425.846,1848875
8,286,5425.846,1848900
8,286,5425.846,1848925
8,286,5425.846,1848950
7,286,5425.846,1848975
7,286,5425.846,1849000
7,286,5425.846,1849025
7,286,5425.846,1849050
7,286,5425.846,1849075
7,286,5425.846,1849100
8,286,5425.846,1849125
8,286,5425.846,1849150
8,286,5425.846,1849175
7,286,5425.846,1849200
7,286,5425.846,1849225
8,286,5425.846,1849250
8,286,5425.846,1849275
8,286,5425.846,1849300
7,286,5425.846,1849325
8,286,5425.846,1849350
8,286,5425.846,1849375
8,286,5425.846,1849400
8,286,5425.846,1849425
8,286,5425.846,1849450
7,286,5425.846,1849475
7,286,5425.846,1849500
7,286,5425.846,1849525
7,286,5425.846,1849550
7,286,5425.846,1849575
7,286,5425.846,1849600
7,286,5425.846,1849625
7,286,5425.846,1849650
7,286,5425.846,1849675
7,286,5425.846,1849700
7,286,5425.846,1849725
7,286,5425.846,1849750
7,286,5425.846,1849775
7,286,5425.846,1849800
8,286,5425.846,1849825
8,286,5425.846,1849850
8,286,5425.846,1849875
8,286,5425.846,1849900
8,286,5425.846,1849925
7,286,5425.846,1849950
7,286,5425.846,1849975
7,286,5425.846,1850000
7,286,5425.846,1850025
7,286,5425.846,1850050
7,286,5425.846,1850075
7,286,5425.846,1850100
7,286,5425.846,1850125
7,286,5425.846,1850150
8,286,5425.846,1850175
7,286,5425.846,1850200
8,286,5425.846,1850225
7,286,5425.846,1850250
7,286,5425.846,1850275
8,286,5425.846,1850300
7,286,5425.846,1850325
7,286,5425.846,1850350
7,286,5425.846,1850375
7,286,5425.846,1850400
7,286,5425.846,1850425
7,286,5425.846,1850450
7,286,5425.846,1850475
7,286,5425.846,1850500
7,286,5425.846,1850525
7,286,5425.846,1850550
7,286,5425.846,1850575
7,286,5425.846,1850600
7,286,5425.846,1850625
8,286,5425.846,1850650
8,286,5425.846,1850675
8,286,5425.846,1850700
8,286,5425.846,1850725
8,286,5425.846,1850750
8,286,5425.846,1850775
8,286,5425.846,1850800
8,286,5425.846,1850825
7,286,5425.846,1850850
7,286,5425.846,1850875
7,286,5425.846,1850900
7,286,5425.846,1850925
7,286,5425.846,1850950
7,286,5425.846,1850975
7,286,5425.846,1851000
7,286,5425.846,1851025
7,286,5425.846,1851050
7,286,5425.846,1851075
7,286,5425.846,1851100
7,286,5425.846,1851125
8,286,5425.846,1851150
8,286,5425.846,1851175
8,286,5425.846,1851200
8,286,5425.846,1851225
8,286,5425.846,1851250
8,286,5425.846,1851275
8,286,5425.846,1851300
8,286,5425.846,1851325
7,286,5425.846,1851350
8,286,5425.846,1851375
7,286,5425.846,1851400
7,286,5425.846,1851425
7,286,5425.846,1851450
7,286,5425.846,1851475
7,286,5425.846,1851500
8,286,5425.846,1851525
7,286,5425.846,1851550
7,286,5425.846,1851575
7,286,5425.846,1851600
7,286,5425.846,1851625
8,286,5425.846,1851650
8,286,5425.846,1851675
8,286,5425.846,1851700
8,286,5425.846,1851725
8,286,5425.846,1851750
8,286,5425.846,1851775
8,286,5425.846,1851800
8,286,5425.846,1851825
7,286,5425.846,1851850
7,286,5425.846,1851875
7,286,5425.846,1851900
7,286,5425.846,1851925
7,286,5425.846,1851950
7,286,5425.846,1851975
7,286,5425.846,1852000
7,286,5425.846,1852025
8,286,5425.846,1852050
7,286,5425.846,1852075
8,286,5425.846,1852100
7,286,5425.846,1852125
7,286,5425.846,1852150
8,286,5425.846,1852175
8,286,5425.846,1852200
8,286,5425.846,1852225
8,286,5425.846,1852250
8,286,5425.846,1852275
7,286,5425.846,1852300
8,286,5425.846,1852325
8,286,5425.846,1852350
8,286,5425.846,1852375
8,286,5425.846,1852400
8,286,5425.846,1852425
8,286,5425.846,1852450
8,286,5425.846,1852475
8,286,5425.846,1852500
8,286,5425.846,1852525
8,286,5425.846,1852550
8,286,5425.846,1852575
8,286,5425.846,1852600
8,286,5425.846,1852625
8,286,5425.846,1852650
8,286,5425.846,1852675
8,286,5425.846,1852700
7,286,5425.846,1852725
8,286,5425.846,1852750
8,286,5425.846,1852775
8,286,5425.846,1852800
8,286,5425.846,1852825
8,286,5425.846,1852850
7,286,5425.846,1852875
8,286,5425.846,1852900
7,286,5425.846,1852925
8,286,5425.846,1852950
7,286,5425.846,1852975
6,286,5425.846,1853000
7,286,5425.846,1853025
7,286,5425.846,1853050
7,286,5425.846,1853075
7,286,5425.846,1853100
7,286,5425.846,1853125
7,286,5425.846,1853150
7,286,5425.846,1853175
7,286,5425.846,1853200
7,286,5425.846,1853225
7,286,5425.846,1853250
7,286,5425.846,1853275
8,286,5425.846,1853300
7,286,5425.846,1853325
7,286,5425.846,1853350
7,286,5425.846,1853375
8,286,5425.846,1853400
8,286,5425.846,1853425
7,286,5425.846,1853450
8,286,5425.846,1853475
8,286,5425.846,1853500
8,286,5425.846,1853525
7,286,5425.846,1853550
7,286,5425.846,1853575
7,286,5425.846,1853600
7,286,5425.846,1853625
7,286,5425.846,1853650
7,286,5425.846,1853675
7,286,5425.846,1853700
7,286,5425.846,1853725
7,286,5425.846,1853750
7,286,5425.846,1853775
8,286,5425.846,1853800
7,286,5425.846,1853825
7,286,5425.846,1853850
7,286,5425.846,1853875
7,286,5425.846,1853900
7,286,5425.846,1853925
8,286,5425.846,1853950
8,286,5425.846,1853975
8,286,5425.846,1854000
8,286,5425.846,1854025
7,286,5425.846,1854050
8,286,5425.846,1854075
8,286,5425.846,1854100
8,286,5425.846,1854125
8,286,5425.846,1854150
8,286,5425.846,1854175
8,286,5425.846,1854200
8,286,5425.846,1854225
8,286,5425.846,1854250
8,286,5425.846,1854275
8,286,5425.846,1854300
7,286,5425.846,1854325
8,286,5425.846,1854350
7,286,5425.846,1854375
7,286,5425.846,1854400
7,286,5425.846,1854425
7,286,5425.846,1854450
7,286,5425.846,1854475
7,286,5425.846,1854500
7,286,5425.846,1854525
7,286,5425.846,1854550
7,286,5425.846,1854575
7,286,5425.846,1854600
7,286,5425.846,1854625
7,286,5425.846,1854650
8,286,5425.846,1854675
8,286,5425.846,1854700
8,286,5425.846,1854725
8,286,5425.846,1854750
7,286,5425.846,1854775
8,286,5425.846,1854800
8,286,5425.846,1854825
8,286,5425.846,1854850
8,286,5425.846,1854875
7,286,5425.846,1854900
7,286,5425.846,1854925
7,286,5425.846,1854950
7,286,5425.846,1854975
7,286,5425.846,1855000
8,286,5425.846,1855025
8,286,5425.846,1855050
7,286,5425.846,1855075
7,286,5425.846,1855100
7,286,5425.846,1855125
8,286,5425.846,1855150
7,286,5425.846,1855175
8,286,5425.846,1855200
8,286,5425.846,1855225
8,286,5425.846,1855250
8,286,5425.846,1855275
8,286,5425.846,1855300
7,286,5425.846,1855325
7,286,5425.846,1855350
8,286,5425.846,1855375
8,286,5425.846,1855400
8,286,5425.846,1855425
7,286,5425.846,1855450
8,286,5425.846,1855475
7,286,5425.846,1855500
7,286,5425.846,1855525
8,286,5425.846,1855550
8,286,5425.846,1855575
8,286,5425.846,1855600
8,286,5425.846,1855625
8,286,5425.846,1855650
8,286,5425.846,1855675
8,286,5425.846,1855700
8,286,5425.846,1855725
7,286,5425.846,1855750
8,286,5425.846,1855775
8,286,5425.846,1855800
7,286,5425.846,1855825
7,286,5425.846,1855850
7,286,5425.846,1855875
8,286,5425.846,1855900
8,286,5425.846,1855925
7,286,5425.846,1855950
7,286,5425.846,1855975
8,286,5425.846,1856000
8,286,5425.846,1856025
7,286,5425.846,1856050
7,286,5425.846,1856075
8,286,5425.846,1856100
8,286,5425.846,1856125
8,286,5425.846,1856150
8,286,5425.846,1856175
8,286,5425.846,1856200
8,286,5425.846,1856225
7,286,5425.846,1856250
8,286,5425.846,1856275
8,286,5425.846,1856300
7,286,5425.846,1856325
8,286,5425.846,1856350
7,286,5425.846,1856375
7,286,5425.846,1856400
