iter,molecular_formula,molecular_mass
680375,H4O4N128Al128,5313.724
680400,H4O4N128Al128,5313.724
680425,H4O4N128Al128,5313.724
680450,H4O4N128Al128,5313.724
680475,H4O4N128Al128,5313.724
680500,H4O4N128Al128,5313.724
680525,H4O4N128Al128,5313.724
680550,H4O4N128Al128,5313.724
680575,H4O4N128Al128,5313.724
680600,H4O4N128Al128,5313.724
680625,H4O4N128Al128,5313.724
680650,H4O4N128Al128,5313.724
680675,H4O4N128Al128,5313.724
680700,H4O4N128Al128,5313.724
680725,H4O4N128Al128,5313.724
680750,H4O4N128Al128,5313.724
680775,H4O4N128Al128,5313.724
680800,H4O4N128Al128,5313.724
680825,H4O4N128Al128,5313.724
680850,H4O4N128Al128,5313.724
680875,H4O4N128Al128,5313.724
680900,H4O4N128Al128,5313.724
680925,H4O4N128Al128,5313.724
680950,H4O4N128Al128,5313.724
680975,H4O4N128Al128,5313.724
681000,H4O4N128Al128,5313.724
681025,H4O4N128Al128,5313.724
681050,H4O4N128Al128,5313.724
681075,H4O4N128Al128,5313.724
681100,H4O4N128Al128,5313.724
681125,H4O4N128Al128,5313.724
681150,H4O4N128Al128,5313.724
681175,H4O4N128Al128,5313.724
681200,H4O4N128Al128,5313.724
681225,H4O4N128Al128,5313.724
681250,H4O4N128Al128,5313.724
681275,H4O4N128Al128,5313.724
681300,H4O4N128Al128,5313.724
681325,H4O4N128Al128,5313.724
681350,H4O4N128Al128,5313.724
681375,H4O4N128Al128,5313.724
681400,H4O4N128Al128,5313.724
681425,H4O4N128Al128,5313.724
681450,H4O4N128Al128,5313.724
681475,H4O4N128Al128,5313.724
681500,H4O4N128Al128,5313.724
681525,H4O4N128Al128,5313.724
681550,H4O4N128Al128,5313.724
681575,H4O4N128Al128,5313.724
681600,H4O4N128Al128,5313.724
681625,H4O4N128Al128,5313.724
681650,H4O4N128Al128,5313.724
681675,H4O4N128Al128,5313.724
681700,H4O4N128Al128,5313.724
681725,H4O4N128Al128,5313.724
681750,H4O4N128Al128,5313.724
681775,H4O4N128Al128,5313.724
681800,H4O4N128Al128,5313.724
681825,H4O4N128Al128,5313.724
681850,H4O4N128Al128,5313.724
681875,H4O4N128Al128,5313.724
681900,H4O4N128Al128,5313.724
681925,H4O4N128Al128,5313.724
681950,H4O4N128Al128,5313.724
681975,H4O4N128Al128,5313.724
682000,H4O4N128Al128,5313.724
682025,H4O4N128Al128,5313.724
682050,H4O4N128Al128,5313.724
682075,H4O4N128Al128,5313.724
682100,H4O4N128Al128,5313.724
682125,H4O4N128Al128,5313.724
682150,H4O4N128Al128,5313.724
682175,H4O4N128Al128,5313.724
682200,H4O4N128Al128,5313.724
682225,H4O4N128Al128,5313.724
682250,H4O4N128Al128,5313.724
682275,H4O4N128Al128,5313.724
682300,H4O4N128Al128,5313.724
682325,H4O4N128Al128,5313.724
682350,H4O4N128Al128,5313.724
682375,H4O4N128Al128,5313.724
682400,H4O4N128Al128,5313.724
682425,H4O4N128Al128,5313.724
682450,H4O4N128Al128,5313.724
682475,H4O4N128Al128,5313.724
682500,H4O4N128Al128,5313.724
682525,H4O4N128Al128,5313.724
682550,H4O4N128Al128,5313.724
682575,H4O4N128Al128,5313.724
682600,H4O4N128Al128,5313.724
682625,H4O4N128Al128,5313.724
682650,H4O4N128Al128,5313.724
682675,H4O4N128Al128,5313.724
682700,H4O4N128Al128,5313.724
682725,H4O4N128Al128,5313.724
682750,H4O4N128Al128,5313.724
682775,H4O4N128Al128,5313.724
682800,H4O4N128Al128,5313.724
682825,H4O4N128Al128,5313.724
682850,H4O4N128Al128,5313.724
682875,H4O4N128Al128,5313.724
682900,H4O4N128Al128,5313.724
682925,H4O4N128Al128,5313.724
682950,H4O4N128Al128,5313.724
682975,H4O4N128Al128,5313.724
683000,H4O4N128Al128,5313.724
683025,H4O4N128Al128,5313.724
683050,H4O4N128Al128,5313.724
683075,H4O4N128Al128,5313.724
683100,H4O4N128Al128,5313.724
683125,H4O4N128Al128,5313.724
683150,H4O4N128Al128,5313.724
683175,H4O4N128Al128,5313.724
683200,H4O4N128Al128,5313.724
683225,H4O4N128Al128,5313.724
683250,H4O4N128Al128,5313.724
683275,H4O4N128Al128,5313.724
683300,H4O4N128Al128,5313.724
683325,H4O4N128Al128,5313.724
683350,H4O4N128Al128,5313.724
683375,H4O4N128Al128,5313.724
683400,H4O4N128Al128,5313.724
683425,H4O4N128Al128,5313.724
683450,H4O4N128Al128,5313.724
683475,H4O4N128Al128,5313.724
683500,H4O4N128Al128,5313.724
683525,H4O4N128Al128,5313.724
683550,H4O4N128Al128,5313.724
683575,H4O4N128Al128,5313.724
683600,H4O4N128Al128,5313.724
683625,H4O4N128Al128,5313.724
683650,H4O4N128Al128,5313.724
683675,H4O4N128Al128,5313.724
683700,H4O4N128Al128,5313.724
683725,H4O4N128Al128,5313.724
683750,H4O4N128Al128,5313.724
683775,H4O4N128Al128,5313.724
683800,H4O4N128Al128,5313.724
683825,H4O4N128Al128,5313.724
683850,H4O4N128Al128,5313.724
683875,H4O4N128Al128,5313.724
683900,H4O4N128Al128,5313.724
683925,H4O4N128Al128,5313.724
683950,H4O4N128Al128,5313.724
683975,H4O4N128Al128,5313.724
684000,H4O4N128Al128,5313.724
684025,H4O4N128Al128,5313.724
684050,H4O4N128Al128,5313.724
684075,H4O4N128Al128,5313.724
684100,H4O4N128Al128,5313.724
684125,H4O4N128Al128,5313.724
684150,H4O4N128Al128,5313.724
684175,H4O4N128Al128,5313.724
684200,H4O4N128Al128,5313.724
684225,H4O4N128Al128,5313.724
684250,H4O4N128Al128,5313.724
684275,H4O4N128Al128,5313.724
684300,H4O4N128Al128,5313.724
684325,H4O4N128Al128,5313.724
684350,H4O4N128Al128,5313.724
684375,H4O4N128Al128,5313.724
684400,H4O4N128Al128,5313.724
684425,H4O4N128Al128,5313.724
684450,H4O4N128Al128,5313.724
684475,H4O4N128Al128,5313.724
684500,H4O4N128Al128,5313.724
684525,H4O4N128Al128,5313.724
684550,H4O4N128Al128,5313.724
684575,H4O4N128Al128,5313.724
684600,H4O4N128Al128,5313.724
684625,H4O4N128Al128,5313.724
684650,H4O4N128Al128,5313.724
684675,H4O4N128Al128,5313.724
684700,H4O4N128Al128,5313.724
684725,H4O4N128Al128,5313.724
684750,H4O4N128Al128,5313.724
684775,H4O4N128Al128,5313.724
684800,H4O4N128Al128,5313.724
684825,H4O4N128Al128,5313.724
684850,H4O4N128Al128,5313.724
684875,H4O4N128Al128,5313.724
684900,H4O4N128Al128,5313.724
684925,H4O4N128Al128,5313.724
684950,H4O4N128Al128,5313.724
684975,H4O4N128Al128,5313.724
685000,H4O4N128Al128,5313.724
685025,H4O4N128Al128,5313.724
685050,H4O4N128Al128,5313.724
685075,H4O4N128Al128,5313.724
685100,H4O4N128Al128,5313.724
685125,H4O4N128Al128,5313.724
685150,H4O4N128Al128,5313.724
685175,H4O4N128Al128,5313.724
685200,H4O4N128Al128,5313.724
685225,H4O4N128Al128,5313.724
685250,H4O4N128Al128,5313.724
685275,H4O4N128Al128,5313.724
685300,H4O4N128Al128,5313.724
685325,H4O4N128Al128,5313.724
685350,H4O4N128Al128,5313.724
685375,H4O4N128Al128,5313.724
685400,H4O4N128Al128,5313.724
685425,H4O4N128Al128,5313.724
685450,H4O4N128Al128,5313.724
685475,H4O4N128Al128,5313.724
685500,H4O4N128Al128,5313.724
685525,H4O4N128Al128,5313.724
685550,H4O4N128Al128,5313.724
685575,H4O4N128Al128,5313.724
685600,H4O4N128Al128,5313.724
685625,H4O4N128Al128,5313.724
685650,H4O4N128Al128,5313.724
685675,H4O4N128Al128,5313.724
685700,H4O4N128Al128,5313.724
685725,H4O4N128Al128,5313.724
685750,H4O4N128Al128,5313.724
685775,H4O4N128Al128,5313.724
685800,H4O4N128Al128,5313.724
685825,H4O4N128Al128,5313.724
685850,H4O4N128Al128,5313.724
685875,H4O4N128Al128,5313.724
685900,H4O4N128Al128,5313.724
685925,H4O4N128Al128,5313.724
685950,H4O4N128Al128,5313.724
685975,H4O4N128Al128,5313.724
686000,H4O4N128Al128,5313.724
686025,H4O4N128Al128,5313.724
686050,H4O4N128Al128,5313.724
686075,H4O4N128Al128,5313.724
686100,H4O4N128Al128,5313.724
686125,H4O4N128Al128,5313.724
686150,H4O4N128Al128,5313.724
686175,H4O4N128Al128,5313.724
686200,H4O4N128Al128,5313.724
686225,H4O4N128Al128,5313.724
686250,H4O4N128Al128,5313.724
686275,H4O4N128Al128,5313.724
686300,H4O4N128Al128,5313.724
686325,H4O4N128Al128,5313.724
686350,H4O4N128Al128,5313.724
686375,H4O4N128Al128,5313.724
686400,H4O4N128Al128,5313.724
686425,H4O4N128Al128,5313.724
686450,H4O4N128Al128,5313.724
686475,H4O4N128Al128,5313.724
686500,H4O4N128Al128,5313.724
686525,H4O4N128Al128,5313.724
686550,H4O4N128Al128,5313.724
686575,H4O4N128Al128,5313.724
686600,H4O4N128Al128,5313.724
686625,H4O4N128Al128,5313.724
686650,H4O4N128Al128,5313.724
686675,H4O4N128Al128,5313.724
686700,H4O4N128Al128,5313.724
686725,H4O4N128Al128,5313.724
686750,H4O4N128Al128,5313.724
686775,H4O4N128Al128,5313.724
686800,H4O4N128Al128,5313.724
686825,H4O4N128Al128,5313.724
686850,H4O4N128Al128,5313.724
686875,H4O4N128Al128,5313.724
686900,H4O4N128Al128,5313.724
686925,H4O4N128Al128,5313.724
686950,H4O4N128Al128,5313.724
686975,H4O4N128Al128,5313.724
687000,H4O4N128Al128,5313.724
687025,H4O4N128Al128,5313.724
687050,H4O4N128Al128,5313.724
687075,H4O4N128Al128,5313.724
687100,H4O4N128Al128,5313.724
687125,H4O4N128Al128,5313.724
687150,H4O4N128Al128,5313.724
687175,H4O4N128Al128,5313.724
687200,H4O4N128Al128,5313.724
687225,H4O4N128Al128,5313.724
687250,H4O4N128Al128,5313.724
687275,H4O4N128Al128,5313.724
687300,H4O4N128Al128,5313.724
687325,H4O4N128Al128,5313.724
687350,H4O4N128Al128,5313.724
687375,H4O4N128Al128,5313.724
687400,H4O4N128Al128,5313.724
687425,H4O4N128Al128,5313.724
687450,H4O4N128Al128,5313.724
687475,H4O4N128Al128,5313.724
687500,H4O4N128Al128,5313.724
687525,H4O4N128Al128,5313.724
687550,H4O4N128Al128,5313.724
687575,H4O4N128Al128,5313.724
687600,H4O4N128Al128,5313.724
687625,H4O4N128Al128,5313.724
687650,H4O4N128Al128,5313.724
687675,H4O4N128Al128,5313.724
687700,H4O4N128Al128,5313.724
687725,H4O4N128Al128,5313.724
687750,H4O4N128Al128,5313.724
687775,H4O4N128Al128,5313.724
687800,H4O4N128Al128,5313.724
687825,H4O4N128Al128,5313.724
687850,H4O4N128Al128,5313.724
687875,H4O4N128Al128,5313.724
687900,H4O4N128Al128,5313.724
687925,H4O4N128Al128,5313.724
687950,H4O4N128Al128,5313.724
687975,H4O4N128Al128,5313.724
688000,H4O4N128Al128,5313.724
688025,H4O4N128Al128,5313.724
688050,H4O4N128Al128,5313.724
688075,H4O4N128Al128,5313.724
688100,H4O4N128Al128,5313.724
688125,H4O4N128Al128,5313.724
688150,H4O4N128Al128,5313.724
688175,H4O4N128Al128,5313.724
688200,H4O4N128Al128,5313.724
688225,H4O4N128Al128,5313.724
688250,H4O4N128Al128,5313.724
688275,H4O4N128Al128,5313.724
688300,H4O4N128Al128,5313.724
688325,H4O4N128Al128,5313.724
688350,H4O4N128Al128,5313.724
688375,H4O4N128Al128,5313.724
688400,H4O4N128Al128,5313.724
688425,H4O4N128Al128,5313.724
688450,H4O4N128Al128,5313.724
688475,H4O4N128Al128,5313.724
688500,H4O4N128Al128,5313.724
688525,H4O4N128Al128,5313.724
688550,H4O4N128Al128,5313.724
688575,H4O4N128Al128,5313.724
688600,H4O4N128Al128,5313.724
688625,H4O4N128Al128,5313.724
688650,H4O4N128Al128,5313.724
688675,H4O4N128Al128,5313.724
688700,H4O4N128Al128,5313.724
688725,H4O4N128Al128,5313.724
688750,H4O4N128Al128,5313.724
688775,H4O4N128Al128,5313.724
688800,H4O4N128Al128,5313.724
688825,H4O4N128Al128,5313.724
688850,H4O4N128Al128,5313.724
688875,H4O4N128Al128,5313.724
688900,H4O4N128Al128,5313.724
688925,H4O4N128Al128,5313.724
688950,H4O4N128Al128,5313.724
688975,H4O4N128Al128,5313.724
689000,H4O4N128Al128,5313.724
689025,H4O4N128Al128,5313.724
689050,H4O4N128Al128,5313.724
689075,H4O4N128Al128,5313.724
689100,H4O4N128Al128,5313.724
689125,H4O4N128Al128,5313.724
689150,H4O4N128Al128,5313.724
689175,H4O4N128Al128,5313.724
689200,H4O4N128Al128,5313.724
689225,H4O4N128Al128,5313.724
689250,H4O4N128Al128,5313.724
689275,H4O4N128Al128,5313.724
689300,H4O4N128Al128,5313.724
689325,H4O4N128Al128,5313.724
689350,H4O4N128Al128,5313.724
689375,H4O4N128Al128,5313.724
689400,H4O4N128Al128,5313.724
689425,H4O4N128Al128,5313.724
689450,H4O4N128Al128,5313.724
689475,H4O4N128Al128,5313.724
689500,H4O4N128Al128,5313.724
689525,H4O4N128Al128,5313.724
689550,H4O4N128Al128,5313.724
689575,H4O4N128Al128,5313.724
689600,H4O4N128Al128,5313.724
689625,H4O4N128Al128,5313.724
689650,H4O4N128Al128,5313.724
689675,H4O4N128Al128,5313.724
689700,H4O4N128Al128,5313.724
689725,H4O4N128Al128,5313.724
689750,H4O4N128Al128,5313.724
689775,H4O4N128Al128,5313.724
689800,H4O4N128Al128,5313.724
689825,H4O4N128Al128,5313.724
689850,H4O4N128Al128,5313.724
689875,H4O4N128Al128,5313.724
689900,H4O4N128Al128,5313.724
689925,H4O4N128Al128,5313.724
689950,H4O4N128Al128,5313.724
689975,H4O4N128Al128,5313.724
690000,H4O4N128Al128,5313.724
690025,H4O4N128Al128,5313.724
690050,H4O4N128Al128,5313.724
690075,H4O4N128Al128,5313.724
690100,H4O4N128Al128,5313.724
690125,H4O4N128Al128,5313.724
690150,H4O4N128Al128,5313.724
690175,H4O4N128Al128,5313.724
690200,H4O4N128Al128,5313.724
690225,H4O4N128Al128,5313.724
690250,H4O4N128Al128,5313.724
690275,H4O4N128Al128,5313.724
690300,H4O4N128Al128,5313.724
690325,H4O4N128Al128,5313.724
690350,H4O4N128Al128,5313.724
690375,H4O4N128Al128,5313.724
690400,H4O4N128Al128,5313.724
690425,H4O4N128Al128,5313.724
690450,H4O4N128Al128,5313.724
690475,H4O4N128Al128,5313.724
690500,H4O4N128Al128,5313.724
690525,H4O4N128Al128,5313.724
690550,H4O4N128Al128,5313.724
690575,H4O4N128Al128,5313.724
690600,H4O4N128Al128,5313.724
690625,H4O4N128Al128,5313.724
690650,H4O4N128Al128,5313.724
690675,H4O4N128Al128,5313.724
690700,H4O4N128Al128,5313.724
690725,H4O4N128Al128,5313.724
690750,H4O4N128Al128,5313.724
690775,H4O4N128Al128,5313.724
690800,H4O4N128Al128,5313.724
690825,H4O4N128Al128,5313.724
690850,H4O4N128Al128,5313.724
690875,H4O4N128Al128,5313.724
690900,H4O4N128Al128,5313.724
690925,H4O4N128Al128,5313.724
690950,H4O4N128Al128,5313.724
690975,H4O4N128Al128,5313.724
691000,H4O4N128Al128,5313.724
691025,H4O4N128Al128,5313.724
691050,H4O4N128Al128,5313.724
691075,H4O4N128Al128,5313.724
691100,H4O4N128Al128,5313.724
691125,H4O4N128Al128,5313.724
691150,H4O4N128Al128,5313.724
691175,H4O4N128Al128,5313.724
691200,H4O4N128Al128,5313.724
691225,H4O4N128Al128,5313.724
691250,H4O4N128Al128,5313.724
691275,H4O4N128Al128,5313.724
691300,H4O4N128Al128,5313.724
691325,H4O4N128Al128,5313.724
691350,H4O4N128Al128,5313.724
691375,H4O4N128Al128,5313.724
691400,H4O4N128Al128,5313.724
691425,H4O4N128Al128,5313.724
691450,H4O4N128Al128,5313.724
691475,H4O4N128Al128,5313.724
691500,H4O4N128Al128,5313.724
691525,H4O4N128Al128,5313.724
691550,H4O4N128Al128,5313.724
691575,H4O4N128Al128,5313.724
691600,H4O4N128Al128,5313.724
691625,H4O4N128Al128,5313.724
691650,H4O4N128Al128,5313.724
691675,H4O4N128Al128,5313.724
691700,H4O4N128Al128,5313.724
691725,H4O4N128Al128,5313.724
691750,H4O4N128Al128,5313.724
691775,H4O4N128Al128,5313.724
691800,H4O4N128Al128,5313.724
691825,H4O4N128Al128,5313.724
691850,H4O4N128Al128,5313.724
691875,H4O4N128Al128,5313.724
691900,H4O4N128Al128,5313.724
691925,H4O4N128Al128,5313.724
691950,H4O4N128Al128,5313.724
691975,H4O4N128Al128,5313.724
692000,H4O4N128Al128,5313.724
692025,H4O4N128Al128,5313.724
692050,H4O4N128Al128,5313.724
692075,H4O4N128Al128,5313.724
692100,H4O4N128Al128,5313.724
692125,H4O4N128Al128,5313.724
692150,H4O4N128Al128,5313.724
692175,H4O4N128Al128,5313.724
692200,H4O4N128Al128,5313.724
692225,H4O4N128Al128,5313.724
692250,H4O4N128Al128,5313.724
692275,H4O4N128Al128,5313.724
692300,H4O4N128Al128,5313.724
692325,H4O4N128Al128,5313.724
692350,H4O4N128Al128,5313.724
692375,H4O4N128Al128,5313.724
692400,H4O4N128Al128,5313.724
692425,H4O4N128Al128,5313.724
692450,H4O4N128Al128,5313.724
692475,H4O4N128Al128,5313.724
692500,H4O4N128Al128,5313.724
692525,H4O4N128Al128,5313.724
692550,H4O4N128Al128,5313.724
692575,H4O4N128Al128,5313.724
692600,H4O4N128Al128,5313.724
692625,H4O4N128Al128,5313.724
692650,H4O4N128Al128,5313.724
692675,H4O4N128Al128,5313.724
692700,H4O4N128Al128,5313.724
692725,H4O4N128Al128,5313.724
692750,H4O4N128Al128,5313.724
692775,H4O4N128Al128,5313.724
692800,H4O4N128Al128,5313.724
692825,H4O4N128Al128,5313.724
692850,H4O4N128Al128,5313.724
692875,H4O4N128Al128,5313.724
692900,H4O4N128Al128,5313.724
692925,H4O4N128Al128,5313.724
692950,H4O4N128Al128,5313.724
692975,H4O4N128Al128,5313.724
693000,H4O4N128Al128,5313.724
693025,H4O4N128Al128,5313.724
693050,H4O4N128Al128,5313.724
693075,H4O4N128Al128,5313.724
693100,H4O4N128Al128,5313.724
693125,H4O4N128Al128,5313.724
693150,H4O4N128Al128,5313.724
693175,H4O4N128Al128,5313.724
693200,H4O4N128Al128,5313.724
693225,H4O4N128Al128,5313.724
693250,H4O4N128Al128,5313.724
693275,H4O4N128Al128,5313.724
693300,H4O4N128Al128,5313.724
693325,H4O4N128Al128,5313.724
693350,H4O4N128Al128,5313.724
693375,H4O4N128Al128,5313.724
693400,H4O4N128Al128,5313.724
693425,H4O4N128Al128,5313.724
693450,H4O4N128Al128,5313.724
693475,H4O4N128Al128,5313.724
693500,H4O4N128Al128,5313.724
693525,H4O4N128Al128,5313.724
693550,H4O4N128Al128,5313.724
693575,H4O4N128Al128,5313.724
693600,H4O4N128Al128,5313.724
693625,H4O4N128Al128,5313.724
693650,H4O4N128Al128,5313.724
693675,H4O4N128Al128,5313.724
693700,H4O4N128Al128,5313.724
693725,H4O4N128Al128,5313.724
693750,H4O4N128Al128,5313.724
693775,H4O4N128Al128,5313.724
693800,H4O4N128Al128,5313.724
693825,H4O4N128Al128,5313.724
693850,H4O4N128Al128,5313.724
693875,H4O4N128Al128,5313.724
693900,H4O4N128Al128,5313.724
693925,H4O4N128Al128,5313.724
693950,H4O4N128Al128,5313.724
693975,H4O4N128Al128,5313.724
694000,H4O4N128Al128,5313.724
694025,H4O4N128Al128,5313.724
694050,H4O4N128Al128,5313.724
694075,H4O4N128Al128,5313.724
694100,H4O4N128Al128,5313.724
694125,H4O4N128Al128,5313.724
694150,H4O4N128Al128,5313.724
694175,H4O4N128Al128,5313.724
694200,H4O4N128Al128,5313.724
694225,H4O4N128Al128,5313.724
694250,H4O4N128Al128,5313.724
694275,H4O4N128Al128,5313.724
694300,H4O4N128Al128,5313.724
694325,H4O4N128Al128,5313.724
694350,H4O4N128Al128,5313.724
694375,H4O4N128Al128,5313.724
694400,H4O4N128Al128,5313.724
694425,H4O4N128Al128,5313.724
694450,H4O4N128Al128,5313.724
694475,H4O4N128Al128,5313.724
694500,H4O4N128Al128,5313.724
694525,H4O4N128Al128,5313.724
694550,H4O4N128Al128,5313.724
694575,H4O4N128Al128,5313.724
694600,H4O4N128Al128,5313.724
694625,H4O4N128Al128,5313.724
694650,H4O4N128Al128,5313.724
694675,H4O4N128Al128,5313.724
694700,H4O4N128Al128,5313.724
694725,H4O4N128Al128,5313.724
694750,H4O4N128Al128,5313.724
694775,H4O4N128Al128,5313.724
694800,H4O4N128Al128,5313.724
694825,H4O4N128Al128,5313.724
694850,H4O4N128Al128,5313.724
694875,H4O4N128Al128,5313.724
694900,H4O4N128Al128,5313.724
694925,H4O4N128Al128,5313.724
694950,H4O4N128Al128,5313.724
694975,H4O4N128Al128,5313.724
695000,H4O4N128Al128,5313.724
695025,H4O4N128Al128,5313.724
695050,H4O4N128Al128,5313.724
695075,H4O4N128Al128,5313.724
695100,H4O4N128Al128,5313.724
695125,H4O4N128Al128,5313.724
695150,H4O4N128Al128,5313.724
695175,H4O4N128Al128,5313.724
695200,H4O4N128Al128,5313.724
695225,H4O4N128Al128,5313.724
695250,H4O4N128Al128,5313.724
695275,H4O4N128Al128,5313.724
695300,H4O4N128Al128,5313.724
695325,H4O4N128Al128,5313.724
695350,H4O4N128Al128,5313.724
695375,H4O4N128Al128,5313.724
695400,H4O4N128Al128,5313.724
695425,H4O4N128Al128,5313.724
695450,H4O4N128Al128,5313.724
695475,H4O4N128Al128,5313.724
695500,H4O4N128Al128,5313.724
695525,H4O4N128Al128,5313.724
695550,H4O4N128Al128,5313.724
695575,H4O4N128Al128,5313.724
695600,H4O4N128Al128,5313.724
695625,H4O4N128Al128,5313.724
695650,H4O4N128Al128,5313.724
695675,H4O4N128Al128,5313.724
695700,H4O4N128Al128,5313.724
695725,H4O4N128Al128,5313.724
695750,H4O4N128Al128,5313.724
695775,H4O4N128Al128,5313.724
695800,H4O4N128Al128,5313.724
695825,H4O4N128Al128,5313.724
695850,H4O4N128Al128,5313.724
695875,H4O4N128Al128,5313.724
695900,H4O4N128Al128,5313.724
695925,H4O4N128Al128,5313.724
695950,H4O4N128Al128,5313.724
695975,H4O4N128Al128,5313.724
696000,H4O4N128Al128,5313.724
696025,H4O4N128Al128,5313.724
696050,H4O4N128Al128,5313.724
696075,H4O4N128Al128,5313.724
696100,H4O4N128Al128,5313.724
696125,H4O4N128Al128,5313.724
696150,H4O4N128Al128,5313.724
696175,H4O4N128Al128,5313.724
696200,H4O4N128Al128,5313.724
696225,H4O4N128Al128,5313.724
696250,H4O4N128Al128,5313.724
696275,H4O4N128Al128,5313.724
696300,H4O4N128Al128,5313.724
696325,H4O4N128Al128,5313.724
696350,H4O4N128Al128,5313.724
696375,H4O4N128Al128,5313.724
696400,H4O4N128Al128,5313.724
696425,H4O4N128Al128,5313.724
696450,H4O4N128Al128,5313.724
696475,H4O4N128Al128,5313.724
696500,H4O4N128Al128,5313.724
696525,H4O4N128Al128,5313.724
696550,H4O4N128Al128,5313.724
696575,H4O4N128Al128,5313.724
696600,H4O4N128Al128,5313.724
696625,H4O4N128Al128,5313.724
696650,H4O4N128Al128,5313.724
696675,H4O4N128Al128,5313.724
696700,H4O4N128Al128,5313.724
696725,H4O4N128Al128,5313.724
696750,H4O4N128Al128,5313.724
696775,H4O4N128Al128,5313.724
696800,H4O4N128Al128,5313.724
696825,H4O4N128Al128,5313.724
696850,H4O4N128Al128,5313.724
696875,H4O4N128Al128,5313.724
696900,H4O4N128Al128,5313.724
696925,H4O4N128Al128,5313.724
696950,H4O4N128Al128,5313.724
696975,H4O4N128Al128,5313.724
697000,H4O4N128Al128,5313.724
697025,H4O4N128Al128,5313.724
697050,H4O4N128Al128,5313.724
697075,H4O4N128Al128,5313.724
697100,H4O4N128Al128,5313.724
697125,H4O4N128Al128,5313.724
697150,H4O4N128Al128,5313.724
697175,H4O4N128Al128,5313.724
697200,H4O4N128Al128,5313.724
697225,H4O4N128Al128,5313.724
697250,H4O4N128Al128,5313.724
697275,H4O4N128Al128,5313.724
697300,H4O4N128Al128,5313.724
697325,H4O4N128Al128,5313.724
697350,H4O4N128Al128,5313.724
697375,H4O4N128Al128,5313.724
697400,H4O4N128Al128,5313.724
697425,H4O4N128Al128,5313.724
697450,H4O4N128Al128,5313.724
697475,H4O4N128Al128,5313.724
697500,H4O4N128Al128,5313.724
697525,H4O4N128Al128,5313.724
697550,H4O4N128Al128,5313.724
697575,H4O4N128Al128,5313.724
697600,H4O4N128Al128,5313.724
697625,H4O4N128Al128,5313.724
697650,H4O4N128Al128,5313.724
697675,H4O4N128Al128,5313.724
697700,H4O4N128Al128,5313.724
697725,H4O4N128Al128,5313.724
697750,H4O4N128Al128,5313.724
697775,H4O4N128Al128,5313.724
697800,H4O4N128Al128,5313.724
697825,H4O4N128Al128,5313.724
697850,H4O4N128Al128,5313.724
697875,H4O4N128Al128,5313.724
697900,H4O4N128Al128,5313.724
697925,H4O4N128Al128,5313.724
697950,H4O4N128Al128,5313.724
697975,H4O4N128Al128,5313.724
698000,H4O4N128Al128,5313.724
698025,H4O4N128Al128,5313.724
698050,H4O4N128Al128,5313.724
698075,H4O4N128Al128,5313.724
698100,H4O4N128Al128,5313.724
698125,H4O4N128Al128,5313.724
698150,H4O4N128Al128,5313.724
698175,H4O4N128Al128,5313.724
698200,H4O4N128Al128,5313.724
698225,H4O4N128Al128,5313.724
698250,H4O4N128Al128,5313.724
698275,H4O4N128Al128,5313.724
698300,H4O4N128Al128,5313.724
698325,H4O4N128Al128,5313.724
698350,H4O4N128Al128,5313.724
698375,H4O4N128Al128,5313.724
698400,H4O4N128Al128,5313.724
698425,H4O4N128Al128,5313.724
698450,H4O4N128Al128,5313.724
